,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
313,Ilias Koutsoupias,gr GRE,MF,Catanzaro,23,2001,11,7,588,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d19203f5
314,Luka Krajnc,si SVN,DF,Catanzaro,29,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2b71b88a
315,Justin Kumi,it ITA,MF,Reggiana,20,2004,8,1,149,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2d5f2ff0
316,Justin Kumi,it ITA,MF,Sassuolo,20,2004,3,2,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d5f2ff0
317,Jasmin Kurtić,si SVN,MF,FC Südtirol,35,1989,12,10,874,9.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,144607cc
318,Giorgi Kvernadze,ge GEO,FWMF,Frosinone,21,2003,33,13,1671,18.6,3,5,8,3,0,0,2,0,0.16,0.27,0.43,0.16,0.43,Matches,70006831
319,Antonino La Gumina,it ITA,FW,Sampdoria,28,1996,9,3,272,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,822a7761
320,Antonino La Gumina,it ITA,FW,Cesena,28,1996,11,5,514,5.7,2,1,3,1,1,1,2,0,0.35,0.18,0.53,0.18,0.35,Matches,822a7761
321,Andrea La Mantia,it ITA,FWMF,Catanzaro,33,1991,14,5,474,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,c375dfa5
322,Gianluca Lapadula,pe PER,FW,Spezia,34,1990,13,9,757,8.4,4,0,4,3,1,2,1,1,0.48,0.00,0.48,0.36,0.36,Matches,2ead2809
323,Kevin Lasagna,it ITA,FW,Bari,31,1992,34,26,2148,23.9,7,0,7,7,0,1,1,0,0.29,0.00,0.29,0.29,0.29,Matches,09538fdb
324,Armand Lauriente,fr FRA,MFFW,Sassuolo,25,1998,33,29,2364,26.3,18,5,23,16,2,3,8,0,0.69,0.19,0.88,0.61,0.80,Matches,2d22cea7
325,Jérémy Le Douaron,fr FRA,FWMF,Palermo,26,1998,33,14,1423,15.8,6,1,7,6,0,0,2,0,0.38,0.06,0.44,0.38,0.44,Matches,88c4d190
326,Nunzio Lella,it ITA,MF,Bari,24,2000,25,14,1386,15.4,2,0,2,2,0,0,2,1,0.13,0.00,0.13,0.13,0.13,Matches,c149e8a6
327,Simone Leonardi,it ITA,FW,Sampdoria,19,2005,5,0,75,0.8,1,0,1,1,0,0,1,0,1.20,0.00,1.20,1.20,1.20,Matches,694db23f
328,Giuseppe Leone,it ITA,MF,Juve Stabia,23,2001,34,27,2235,24.8,1,2,3,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,Matches,f50a3aa9
329,Kevin Leone,it ITA,MF,Sassuolo,19,2005,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8b8c7bb1
330,Mehdi Léris,dz ALG,MF,Pisa,26,1998,3,2,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d3cbc67
331,Luca Lezzerini,it ITA,GK,Brescia,29,1995,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c9c32262
332,Ben Lhassine Kone,ci CIV,MF,Frosinone,24,2000,9,8,687,7.6,1,1,2,1,0,0,2,1,0.13,0.13,0.26,0.13,0.26,Matches,7452c7a8
333,Lorenzo Libutti,it ITA,DF,Reggiana,26,1997,30,28,2424,26.9,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,c4f57257
334,Alexander Lind,dk DEN,FW,Pisa,22,2002,32,25,2164,24.0,8,3,11,8,0,0,3,0,0.33,0.12,0.46,0.33,0.46,Matches,a67c0e3a
335,Luca Lipani,it ITA,MF,Sassuolo,19,2005,22,6,717,8.0,1,2,3,1,0,0,1,0,0.13,0.25,0.38,0.13,0.38,Matches,1dc5a029
336,Luka Lochoshvili,ge GEO,DF,Salernitana,26,1998,18,18,1565,17.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c8ad0857
337,Luka Lochoshvili,ge GEO,DF,Cremonese,26,1998,7,3,322,3.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,c8ad0857
338,Leonardo Loria,it ITA,GK,Pisa,25,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f95a178d
339,Alessandro Louati,it ITA,MF,Juve Stabia,21,2003,5,0,24,0.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2f0e9406
340,Matteo Lovato,it ITA,DF,Sassuolo,24,2000,20,16,1340,14.9,1,0,1,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,Matches,5fa57166
341,Lorenzo Lucchesi,it ITA,DF,Reggiana,21,2003,27,26,2252,25.0,2,0,2,2,0,0,3,1,0.08,0.00,0.08,0.08,0.08,Matches,bf5948ea
342,Fabio Lucioni,it ITA,DF,Frosinone,36,1987,8,3,387,4.3,0,1,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,8efa621b
343,Karlo Lulić,hr CRO,MF,Bari,28,1996,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5dde403b
344,Kristoffer Lund,us USA,MFDF,Palermo,22,2002,33,22,2004,22.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,9e3e5d05
345,Mateus Lusuardi,br BRA,DF,Frosinone,20,2004,12,11,924,10.3,2,0,2,2,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,0704d719
346,Matteo Maggio,it ITA,MF,Reggiana,22,2002,20,4,604,6.7,2,1,3,2,0,0,4,0,0.30,0.15,0.45,0.30,0.45,Matches,cc4e9084
347,Tommaso Maggioni,it ITA,DF,Mantova,22,2001,28,19,1807,20.1,3,1,4,3,0,0,1,0,0.15,0.05,0.20,0.15,0.20,Matches,1c514ee0
348,Giulio Maggiore,it ITA,MF,Salernitana,26,1998,12,8,637,7.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,957e4c87
349,Giulio Maggiore,it ITA,MF,Bari,26,1998,13,10,802,8.9,3,0,3,3,0,0,2,0,0.34,0.00,0.34,0.34,0.34,Matches,957e4c87
350,Giangiacomo Magnani,it ITA,DF,Palermo,28,1995,13,13,1152,12.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,cce9f582
351,Luca Magnino,it ITA,MFDF,Modena,26,1997,29,19,1826,20.3,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,b32345a1
352,Andrea Magrassi,it ITA,FW,Cittadella,31,1993,8,2,227,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches,b2c6d851
353,Raffaele Maiello,it ITA,MF,Bari,33,1991,14,7,618,6.9,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,02febfdc
354,Fabio Maistro,it ITA,MFFW,Juve Stabia,26,1998,26,14,1090,12.1,2,0,2,2,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,55d7e549
355,Mattia Maita,it ITA,MF,Bari,31,1993,35,33,2701,30.0,1,2,3,1,0,0,10,0,0.03,0.07,0.10,0.03,0.10,Matches,d21268c5
356,Žan Majer,si SVN,MF,Cremonese,32,1992,20,10,834,9.3,0,1,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,bf13975c
357,Alessandro Mallamo,it ITA,MF,FC Südtirol,25,1999,21,7,661,7.3,2,0,2,2,0,0,3,0,0.27,0.00,0.27,0.27,0.27,Matches,9a9ef682
358,Leonardo Mancuso,it ITA,MFFW,Mantova,32,1992,38,28,2282,25.4,10,1,11,8,2,3,3,0,0.39,0.04,0.43,0.32,0.35,Matches,311027cb
359,Massimiliano Mangraviti,it ITA,DF,Cesena,26,1998,36,36,3174,35.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,33914f14
360,Luca Maniero,it ITA,GK,Cittadella,29,1995,10,9,855,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bb8da280
361,Valerio Mantovani,it ITA,DF,Bari,28,1996,33,33,2939,32.7,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,55ebb0f9
362,Giacomo Manzari,it ITA,MF,Bari,23,2000,11,2,341,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d8dfae8a
363,Giacomo Manzari,it ITA,MF,Carrarese,23,2000,4,0,120,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d8dfae8a
364,Riccardo Marchizza,it ITA,DFMF,Frosinone,26,1998,25,24,2069,23.0,2,3,5,1,1,1,4,0,0.09,0.13,0.22,0.04,0.17,Matches,91d0fabf
365,Gian Marco Ferrari,it ITA,DF,Salernitana,32,1992,34,34,3060,34.0,3,1,4,3,0,0,4,0,0.09,0.03,0.12,0.09,0.12,Matches,8650af85
366,Marius Marin,ro ROU,MF,Pisa,25,1998,34,31,2641,29.3,1,2,3,1,0,1,9,1,0.03,0.07,0.10,0.03,0.10,Matches,a5106847
367,Manuel Marras,it ITA,MFFW,Reggiana,31,1993,28,19,1715,19.1,0,1,1,0,0,0,8,1,0.00,0.05,0.05,0.00,0.05,Matches,5c4c8f5a
368,Jacopo Martini,it ITA,MF,FC Südtirol,19,2004,22,6,718,8.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3ead529d
369,Pietro Martino,it ITA,DF,Cosenza,26,1997,13,6,586,6.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,83b9df9b
370,Edoardo Masciangelo,it ITA,MFDF,Cittadella,28,1996,35,30,2677,29.7,1,4,5,1,0,0,5,0,0.03,0.13,0.17,0.03,0.17,Matches,ed2c3366
371,Andrea Masiello,it ITA,DF,FC Südtirol,38,1986,16,14,1250,13.9,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,e0314d87
372,Aleš Matějů,cz CZE,DFMF,Spezia,28,1996,34,32,2830,31.4,1,2,3,1,0,0,7,0,0.03,0.06,0.10,0.03,0.10,Matches,deb748c9
373,Emmanuele Matino,it ITA,DF,Cittadella,25,1998,6,4,380,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b0d20039
374,José Mauri,it ITA,MF,Cosenza,28,1996,14,1,279,3.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,644faf10
375,Luca Mazzitelli,it ITA,MF,Sassuolo,28,1995,7,4,277,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc61b402
376,Simone Mazzocchi,it ITA,FWMF,Cosenza,25,1998,32,19,1821,20.2,4,0,4,3,1,1,5,0,0.20,0.00,0.20,0.15,0.15,Matches,e7c02295
377,Henrik Meister,dk DEN,FWMF,Pisa,20,2003,15,7,540,6.0,2,0,2,2,0,0,5,0,0.33,0.00,0.33,0.33,0.33,Matches,e1a873eb
378,Filippo Melegoni,it ITA,MFFW,Carrarese,25,1999,10,5,416,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6604165d
379,Marco Meli,it ITA,FW,Juve Stabia,24,2000,30,0,472,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,71aeb605
380,Pedro Mendes,pt POR,FWMF,Modena,24,1999,26,17,1472,16.4,5,0,5,5,0,0,0,1,0.31,0.00,0.31,0.31,0.31,Matches,85c25f57
381,Leonardo Mendicino,it ITA,MF,Cesena,18,2006,17,3,533,5.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,dac2bed8
382,Davis Mensah,gh GHA,FW,Mantova,32,1991,35,31,2370,26.3,2,7,9,2,0,0,4,0,0.08,0.27,0.34,0.08,0.34,Matches,34f37aee
383,Silvio Merkaj,al ALB,FW,FC Südtirol,26,1997,35,22,2061,22.9,6,3,9,6,0,0,12,0,0.26,0.13,0.39,0.26,0.39,Matches,2dec2c6b
384,Andrea Meroni,it ITA,DF,Reggiana,27,1997,36,35,3091,34.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,b6283081
385,Melle Meulensteen,nl NED,MFDF,Sampdoria,25,1999,25,23,1888,21.0,3,0,3,3,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,dbd869a1
386,Alessandro Micai,it ITA,GK,Cosenza,31,1993,37,37,3296,36.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,6ab58a9b
387,Tommaso Milanese,it ITA,MF,Cremonese,22,2002,4,2,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2561711
388,Tommaso Milanese,it ITA,MF,Carrarese,22,2002,9,2,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2561711
389,Filippo Missori,it ITA,DF,Sassuolo,20,2004,4,1,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d3d7c0d
390,Jan Mlakar,si SVN,MF,Pisa,25,1998,12,1,243,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,44d9bd5e
391,Horaţiu Moldovan,ro ROU,GK,Sassuolo,26,1998,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,771ded26
392,Salvatore Molina,it ITA,MFDF,FC Südtirol,32,1992,37,36,2980,33.1,4,3,7,4,0,0,6,0,0.12,0.09,0.21,0.12,0.21,Matches,54ab971f
393,Gabriele Moncini,it ITA,FW,Brescia,28,1996,24,13,1165,12.9,5,1,6,4,1,1,2,0,0.39,0.08,0.46,0.31,0.39,Matches,c4efe2b4
394,Ilario Monterisi,it ITA,DF,Frosinone,22,2001,35,35,3087,34.3,1,0,1,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matches,31b252fc
395,Gregorio Morachioli,it ITA,FW,Juve Stabia,24,2000,3,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e5d307a4
396,Gregorio Morachioli,it ITA,FW,Bari,24,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e5d307a4
397,Stefano Moreo,it ITA,MFFW,Pisa,31,1993,35,31,2677,29.7,7,6,13,7,0,0,2,0,0.24,0.20,0.44,0.24,0.44,Matches,7c52943c
