,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
463,Afonso Rodrigues,pt POR,FW,Famalicão,21,2002,3,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6d99a01
464,Diego Rodrigues,pt POR,MF,Braga,19,2005,8,0,162,1.8,0,1,1,0,0,0,0,0,0.00,0.56,0.56,0.00,0.56,Matches,0b6c3214
465,Gerson Rodrigues,lu LUX,FW,AVS Futebol,29,1995,5,2,190,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,3814b753
466,Ivo Rodrigues,pt POR,MF,Moreirense,29,1995,13,8,753,8.4,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches,fb6c0681
467,Ivo Rodrigues,pt POR,MFFW,Arouca,29,1995,11,8,641,7.1,0,1,1,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,Matches,fb6c0681
468,Rafael Rodrigues,pt POR,DFMF,AVS Futebol,22,2002,21,10,1033,11.5,1,0,1,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,01f6298a
469,Rodrigo Rodrigues,pt POR,FW,Gil Vicente FC,16,2007,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,20b9950f
470,Ignacio Rodríguez,uy URU,DF,AVS Futebol,20,2003,16,12,1188,13.2,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,33cbe65e
471,Benjamín Rollheiser,ar ARG,MF,Benfica,24,2000,9,1,139,1.5,1,1,2,1,0,0,1,0,0.65,0.65,1.29,0.65,1.29,Matches,e8c4a824
472,Baptiste Roux,fr FRA,DF,AVS Futebol,24,1999,23,22,1863,20.7,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches,51fbdbad
473,Alan Ruiz,ar ARG,MFFW,Estrela,30,1993,27,18,1470,16.3,1,2,3,0,1,1,13,0,0.06,0.12,0.18,0.00,0.12,Matches,8fe2101a
474,Gustavo sá,pt POR,MF,Famalicão,19,2004,33,32,2520,28.0,4,6,10,4,0,0,7,0,0.14,0.21,0.36,0.14,0.36,Matches,29d68ea8
475,Josué Sá,pt POR,DF,Gil Vicente FC,32,1992,18,15,1290,14.3,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,a72c139d
476,Safira,br BRA,FW,Santa Clara,29,1995,16,12,987,11.0,2,2,4,1,1,2,7,0,0.18,0.18,0.36,0.09,0.27,Matches,bac8e258
477,Sala,es ESP,FW,Estoril,21,2003,12,0,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b68a682
478,Samu,pt POR,MF,Vit. Guimarães,28,1996,31,20,1743,19.4,2,1,3,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,Matches,29b161e8
479,Renato Sanches,pt POR,MF,Benfica,26,1997,10,1,201,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,032f894e
480,Caio Santana,br BRA,FW,Estrela,20,2004,8,1,178,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,924efb1e
481,Aderlan Santos,br BRA,DF,Rio Ave,35,1989,18,18,1580,17.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,847e4cd8
482,Aderlan Santos,br BRA,DF,AVS Futebol,35,1989,10,8,598,6.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,847e4cd8
483,Bruno Santos,pt POR,FW,Farense,21,2003,3,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c54ed705
484,Gabriel Santos,br BRA,FW,Nacional,25,1999,3,0,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,394b4db4
485,Hevertton Santos,br BRA,DF,Vit. Guimarães,23,2001,6,2,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,37b15b11
486,Leandro Santos,pt POR,MF,Benfica,18,2005,3,3,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6ef8177e
487,Léo Santos,br BRA,DF,Nacional,25,1998,16,8,774,8.6,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,fa5f51c8
488,Nuno Santos,pt POR,MFFW,Vit. Guimarães,25,1999,33,21,1907,21.2,3,4,7,3,0,0,5,0,0.14,0.19,0.33,0.14,0.33,Matches,6fc57554
489,Nuno Santos,pt POR,MF,Sporting CP,29,1995,7,4,354,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a6ee4f55
490,Pedro Santos,pt POR,MFFW,Moreirense,21,2003,21,5,560,6.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,e65748d2
491,Pedro Santos,pt POR,MF,Arouca,23,2000,31,14,1526,17.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,b30b0a0b
492,Zaidu Sanusi,ng NGA,DF,Porto,27,1997,3,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,24051310
493,Guilherme Schettine,br BRA,FW,Moreirense,28,1995,30,19,1699,18.9,5,4,9,5,0,0,4,1,0.26,0.21,0.48,0.26,0.48,Matches,6b074beb
494,Andreas Schjelderup,no NOR,FW,Benfica,20,2004,20,3,524,5.8,1,3,4,1,0,0,0,0,0.17,0.52,0.69,0.17,0.69,Matches,a427724f
495,Caio Secco,br BRA,GK,Moreirense,33,1990,5,5,447,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0467df63
496,Telasco Segovia,ve VEN,MF,Casa Pia,21,2003,15,10,905,10.1,2,0,2,2,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches,9142b22f
497,Václav Sejk,cz CZE,FW,Famalicão,22,2002,16,10,858,9.5,3,1,4,3,0,0,0,1,0.31,0.10,0.42,0.31,0.42,Matches,fde5fc24
498,Patrick Sequeira,cr CRC,GK,Casa Pia,25,1999,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,6f21e773
499,Serginho,pt POR,MF,Santa Clara,24,1999,29,15,1302,14.5,2,1,3,2,0,0,5,0,0.14,0.07,0.21,0.14,0.21,Matches,53825020
500,Guilherme Serrão,pt POR,MFDF,Estrela,20,2003,11,9,748,8.3,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,05c43608
501,André Seruca,pt POR,MF,Farense,23,2000,3,0,22,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c1d28ab4
502,Naziru Shuabiu,ng NGA,FW,Rio Ave,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0c5a083
503,Sidney,br BRA,DF,Santa Clara,27,1997,31,26,2386,26.5,3,1,4,3,0,0,12,2,0.11,0.04,0.15,0.11,0.15,Matches,5350c0dc
504,Alysson Silva,br BRA,DF,Santa Clara,21,2002,2,2,163,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,08f087c4
505,António Silva,pt POR,DF,Benfica,20,2003,23,22,2037,22.6,1,2,3,1,0,0,2,0,0.04,0.09,0.13,0.04,0.13,Matches,8f0435c7
506,Gustavo da Silva,br BRA,MFFW,Vit. Guimarães,25,1999,21,9,871,9.7,7,0,7,7,0,0,4,0,0.72,0.00,0.72,0.72,0.72,Matches,57b28984
507,Joel silva,pt POR,MFFW,Boavista,21,2003,30,27,2397,26.6,2,1,3,2,0,0,4,0,0.08,0.04,0.11,0.08,0.11,Matches,6deb1eab
508,José Silva,pt POR,DF,Sporting CP,18,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c1c6bcf
509,Luís Manuel Costa Silva,pt POR,MF,AVS Futebol,31,1992,8,6,464,5.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d28c83be
510,Raul Silva,br BRA,DF,Farense,34,1989,10,5,479,5.3,1,0,1,1,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches,b3aed40d
511,Rui Silva,pt POR,GK,Sporting CP,30,1994,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ea83bfa6
512,Tiago Silva,pt POR,MF,Vit. Guimarães,31,1993,30,27,2326,25.8,5,4,9,2,3,3,6,1,0.19,0.15,0.35,0.08,0.23,Matches,44d0de01
513,Tomás Silva,pt POR,DF,Boavista,18,2006,5,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bce258f0
514,David Simão,pt POR,MF,Arouca,34,1990,24,23,1772,19.7,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,Matches,fcef3903
515,João Simões,pt POR,MF,Sporting CP,17,2007,9,4,397,4.4,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,9c6601c4
516,Sphephelo Sithole,za RSA,MF,Gil Vicente FC,25,1999,2,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33bcd4b3
517,Filipe Soares,pt POR,MF,Farense,25,1999,21,6,607,6.7,1,1,2,1,0,0,5,0,0.15,0.15,0.30,0.15,0.30,Matches,c6a3b58d
518,Lucas Soares,br BRA,MFDF,Santa Clara,26,1998,30,18,1660,18.4,0,1,1,0,0,0,8,1,0.00,0.05,0.05,0.00,0.05,Matches,bc38978e
519,Rafa Soares,pt POR,DF,Famalicão,29,1995,26,24,2085,23.2,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,062fc2e6
520,Samuel Soares,pt POR,GK,Benfica,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,244ff834
521,Alex Sola,ao ANG,MF,Estrela,20,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8658cb7c
522,Djibril Soumaré,sn SEN,MF,Nacional,21,2003,23,21,1882,20.9,1,1,2,1,0,0,9,1,0.05,0.05,0.10,0.05,0.10,Matches,9bac437a
523,André Sousa,pt POR,MF,Nacional,34,1990,13,1,199,2.2,1,0,1,1,0,0,3,0,0.45,0.00,0.45,0.45,0.45,Matches,0f7d5ec6
524,Dyego Sousa,pt POR,FW,Nacional,34,1989,7,0,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4738e91
525,Gerson Sousa,pt POR,MF,Estrela,22,2002,6,0,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a8344b5b
526,Miguel Sousa,pt POR,MFFW,Casa Pia,25,1998,24,12,1049,11.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,ee784cc2
527,Valentim Sousa,pt POR,FW,Rio Ave,19,2005,5,0,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d18a892a
528,Vasco Sousa,pt POR,MF,Porto,21,2003,12,5,421,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fe55eba7
529,Fabiano Souza,br BRA,DF,Moreirense,24,2000,11,8,704,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f5e7fdf9
530,Gabriel Airton de Souza,br BRA,MF,Moreirense,28,1996,18,8,910,10.1,3,1,4,3,0,0,1,0,0.30,0.10,0.40,0.30,0.40,Matches,71d803dc
531,Jerry St. Juste,nl NED,DF,Sporting CP,27,1996,14,5,581,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,90339309
532,Max Svensson,es ESP,FWMF,Casa Pia,22,2001,24,8,844,9.4,1,3,4,1,0,0,3,0,0.11,0.32,0.43,0.11,0.43,Matches,cf603737
533,Morlaye Sylla,gn GUI,MF,Arouca,26,1998,32,27,2363,26.3,2,1,3,2,0,0,5,0,0.08,0.04,0.11,0.08,0.11,Matches,81408674
534,Sidnei Tavares,,MF,Moreirense,22,2001,29,15,1296,14.4,1,1,2,1,0,0,8,1,0.07,0.07,0.14,0.07,0.14,Matches,3add8ed8
535,Tomás Tavares,pt POR,DFMF,AVS Futebol,23,2001,11,9,789,8.8,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,0dce3356
536,Duplexe Tchamba,cm CMR,DF,Casa Pia,26,1998,21,21,1814,20.2,2,1,3,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,Matches,75926036
537,Cédric Teguia,es ESP,MF,Moreirense,22,2001,13,11,906,10.1,2,1,3,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,Matches,83fd9572
538,João Teixeira,pt POR,MF,Gil Vicente FC,30,1994,17,2,335,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,473f0f03
539,Jorge Teixeira,pt POR,DF,AVS Futebol,37,1986,13,7,755,8.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,e54d4317
540,Matheus Teixeira,br BRA,GK,Rio Ave,25,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b7f90e05
541,Nigel Thomas,nl NED,FWMF,Nacional,23,2001,9,8,629,7.0,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,982cec7f
542,Tomané,pt POR,FW,Farense,31,1992,24,18,1659,18.4,3,0,3,2,1,1,1,0,0.16,0.00,0.16,0.11,0.11,Matches,c2604e3c
543,Tomé,pt POR,GK,Boavista,17,2006,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a2c06be8
544,João Tomé,pt POR,DFMF,Rio Ave,21,2003,16,9,772,8.6,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,d09208bb
545,Mirko Topić,rs SRB,MF,Famalicão,23,2001,33,25,2321,25.8,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,3a7d547a
546,Diogo Travassos,pt POR,MFDF,Estrela,20,2004,24,18,1726,19.2,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,6c65e573
547,Alfonso Trezza,uy URU,MFFW,Arouca,25,1999,33,28,2420,26.9,5,2,7,5,0,0,4,1,0.19,0.07,0.26,0.19,0.26,Matches,e1000218
548,Francisco Trincão,pt POR,MFFW,Sporting CP,24,1999,34,34,2936,32.6,9,14,23,9,0,0,1,0,0.28,0.43,0.71,0.28,0.71,Matches,77e39b04
549,Anatolii Trubin,ua UKR,GK,Benfica,22,2001,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,41f0b196
550,Ulisses,br BRA,DF,Nacional,24,1999,29,29,2559,28.4,2,0,2,2,0,0,5,1,0.07,0.00,0.07,0.07,0.07,Matches,a0b9e0cb
551,Tomáš Vaclík,cz CZE,GK,Boavista,35,1989,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7b456af7
552,João Valido,pt POR,GK,Arouca,24,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,beb1317c
553,Alan Varela,ar ARG,MF,Porto,23,2001,31,26,2198,24.4,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches,9ffb2ce6
554,Bruno Varela,cv CPV,GK,Vit. Guimarães,29,1994,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2bea06e0
555,Nilton Varela,pt POR,MFDF,Estrela,23,2001,28,26,2209,24.5,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,c5c22733
556,João Vasconcelos,pt POR,MF,Braga,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,36b9ac56
557,Danilo Veiga,pt POR,MFDF,Estrela,21,2002,15,14,1280,14.2,0,2,2,0,0,0,5,1,0.00,0.14,0.14,0.00,0.14,Matches,cc094532
558,Eric Veiga,lu LUX,MFDF,AVS Futebol,27,1997,8,4,371,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4f319034
559,Jhon Velásquez,co COL,MF,Farense,29,1995,2,0,15,0.2,0,1,1,0,0,0,0,0,0.00,6.00,6.00,0.00,6.00,Matches,a28e5005
560,Ricardo Velho,pt POR,GK,Farense,25,1998,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,23d16052
561,Frederico Venâncio,pt POR,DF,Santa Clara,31,1993,26,21,1807,20.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,0adc7748
562,Paulo Victor,br BRA,DFMF,Farense,23,2001,24,18,1620,18.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,cc54abe5
563,Fabio Vieira,pt POR,MF,Porto,24,2000,26,21,1840,20.4,4,4,8,4,0,0,7,0,0.20,0.20,0.39,0.20,0.39,Matches,6412cc03
564,Gabriel Vieira,br BRA,FW,Santa Clara,22,2002,33,32,2787,31.0,6,3,9,5,1,1,2,0,0.19,0.10,0.29,0.16,0.26,Matches,63904ba9
565,Mikel Villanueva,ve VEN,DF,Vit. Guimarães,31,1993,19,15,1342,14.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,65f90a76
566,Marcos Vinicios Sorriso,br BRA,MF,Famalicão,23,2001,29,24,2020,22.4,8,4,12,8,0,0,1,0,0.36,0.18,0.53,0.36,0.53,Matches,e816a8ee
567,Vinícius,br BRA,FWMF,Santa Clara,25,1999,33,29,2237,24.9,8,1,9,8,0,1,8,0,0.32,0.04,0.36,0.32,0.36,Matches,ecce7383
568,Bernardo Vital,pt POR,DF,Estoril,23,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3264a506
569,Zé Vitor,br BRA,DF,Nacional,23,2001,31,31,2741,30.5,2,0,2,2,0,0,12,1,0.07,0.00,0.07,0.07,0.07,Matches,2008d453
570,Steven Vitória,ca CAN,DF,Boavista,37,1987,8,2,219,2.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,9bc450e6
571,Marious Vrousai,gr GRE,DFMF,Rio Ave,26,1998,31,28,2547,28.3,1,3,4,1,0,0,5,0,0.04,0.11,0.14,0.04,0.14,Matches,d2795011
572,Ilija Vukotić,me MNE,MF,Boavista,25,1999,26,21,1757,19.5,3,0,3,3,0,0,4,1,0.15,0.00,0.15,0.15,0.15,Matches,8ff37fd4
573,Wendel,br BRA,FW,Santa Clara,23,2000,6,2,235,2.6,2,0,2,2,0,0,1,0,0.77,0.00,0.77,0.77,0.77,Matches,44fd892e
574,Wendell,br BRA,DFMF,Porto,31,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f9acca3a
575,Weverson,br BRA,DF,Arouca,24,2000,26,22,1871,20.8,1,2,3,1,0,0,4,0,0.05,0.10,0.14,0.05,0.14,Matches,b9829bf7
576,Xeka,pt POR,MF,Estoril,29,1994,14,12,939,10.4,1,1,2,1,0,0,6,0,0.10,0.10,0.19,0.10,0.19,Matches,f3600c02
577,Güven Yalçın,tr TUR,FW,Arouca,25,1999,23,8,762,8.5,3,1,4,1,2,2,5,1,0.35,0.12,0.47,0.12,0.24,Matches,7f5a2470
578,Fūki Yamada,jp JPN,MFFW,Nacional,23,2001,13,7,493,5.5,1,2,3,1,0,0,2,1,0.18,0.37,0.55,0.18,0.55,Matches,b54e6c69
579,Zaydou Youssouf,km COM,MF,Famalicão,25,1999,17,17,1336,14.8,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches,e2f9bb5f
580,Yassir Zabiri,ma MAR,MF,Famalicão,19,2005,5,0,58,0.6,1,0,1,1,0,0,0,0,1.55,0.00,1.55,1.55,1.55,Matches,5b17d985
581,Rodrigo Zalazar,uy URU,MF,Braga,24,1999,19,17,1390,15.4,4,5,9,3,1,1,4,0,0.26,0.32,0.58,0.19,0.52,Matches,fc3697dd
582,Vinícius Zanocelo,br BRA,MF,Estoril,23,2001,30,23,2075,23.1,2,0,2,2,0,0,8,0,0.09,0.00,0.09,0.09,0.09,Matches,27457e83
583,Ivan Zlobin,ru RUS,GK,Famalicão,27,1997,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d8fe652c
584,Karem Zoabi,il ISR,FW,Rio Ave,18,2006,12,2,222,2.5,0,2,2,0,0,0,1,0,0.00,0.81,0.81,0.00,0.81,Matches,fffaf441
585,Nermin Zolotić,ba BIH,DF,Casa Pia,31,1993,7,7,626,7.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3b69e95f
