accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,Pos
0,0,0.0,3,0,0.0,8,2,10,62.5,0,0.0,1,4,0,0,0,0,3,0,0,1,0,1,4,0,0,0,2,5,0,0,0.01,0.06,1,0,0.0,0,0,0,3,2,1,0,0,,7,63.64,0,0,0,6,0,0,0,1,82,0,,0,0,0,0,0.0,0,0,0,0,12,1,0,6.65,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,1,50.0,0,6,4,66.67,0,0,2,3,7,58.33,0,15,4,16,26.6,2,0,34,0,0,0,Yanis Issoufou,Montpellier,1426229,1642,MF
0,0,0.0,3,0,0.0,5,4,9,100.0,0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.02,0.01,0,0,0.0,0,0,0,1,1,0,0,0,,2,100.0,0,0,0,0,0,0,0,0,24,1,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.65,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,100.0,0,0,0,0.0,0,0,2,0,2,100.0,0,5,4,9,13.3,1,0,15,0,0,0,Óscar Perea,RC Strasbourg,1185986,1659,MF
8,3,10.71,70,10,33.33,153,211,361,84.54,10,41.67,14,20,0,0,0,0,46,0,0,3,2,41,19,0,0,12,9,56,0,0,0.47,1.29,9,0,12.5,0,1,1,30,28,2,1,0,,56,57.14,0,0,0,66,11,3,0,12,1122,1,,0,0,0,0,0.0,0,0,0,0,144,2,0,6.65,0,1,0,0,0,0,0,0,1122.0,0.0,0,6,2,2,3,15,55.56,0,30,22,73.33,3,15,27,28,66,54.1,30,211,244,427,126.3,8,1,728,11,2,0,Timothee Pembele,Le Havre,1824137,1662,DF
0,1,33.33,15,0,0.0,28,31,58,79.45,4,36.36,7,11,0,0,0,0,7,0,0,2,0,2,11,0,0,3,1,17,0,0,0.15,0.4,2,0,0.0,0,0,0,7,7,0,0,0,,9,47.37,0,0,0,15,4,5,0,1,271,2,,0,0,0,0,0.0,0,0,0,0,35,1,0,6.65,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,5,0,5,50.0,0,1,1,100.0,5,1,10,3,13,43.33,2,41,35,73,73.1,7,0,124,3,1,0,Ignatius Ganago,Nantes,890329,1647,MF
0,0,0.0,6,0,0.0,10,8,18,64.29,5,50.0,5,7,0,0,0,0,6,0,0,1,0,2,7,0,0,2,0,12,0,0,0.12,0.37,4,0,0.0,0,0,0,1,1,0,0,0,,5,41.67,0,0,0,10,0,2,0,0,96,0,,0,0,0,0,0.0,0,0,0,0,20,1,0,6.64,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,4,0,1,50.0,0,3,1,33.33,2,1,2,1,10,45.45,1,19,10,28,46.5,5,0,56,1,0,0,Martín Satriano,RC Lens,973536,1648,FW
0,0,0.0,13,0,0.0,23,18,41,70.69,4,50.0,4,12,1,0,0,0,5,1,3,3,0,4,12,0,0,5,0,17,0,0,0.16,2.03,6,0,20.0,0,2,3,7,6,1,2,0,,5,27.78,0,0,1,17,0,4,0,4,366,0,,0,0,0,0,0.0,0,0,0,0,37,0,0,6.64,0,2,0,0,0,0,0,0,183.0,0.0,0,10,0,3,4,2,50.0,0,1,1,100.0,4,1,4,0,9,34.62,0,36,22,58,79.7,10,0,107,2,1,0,Mohamed Bayo,Lille,909318,1643,MF
11,3,20.0,65,7,36.84,128,86,211,79.62,16,59.26,11,19,0,0,0,0,36,1,1,0,0,12,18,0,0,2,10,39,1,1,0.89,0.17,14,0,0.0,0,0,0,7,6,1,0,0,,32,53.33,0,0,0,54,9,4,0,3,510,2,,0,0,0,0,0.0,0,0,0,0,91,3,0,6.64,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,8,66.67,0,18,12,66.67,4,23,12,15,48,55.17,19,180,100,265,119.5,2,0,397,7,3,0,Krépin Diatta,AS Monaco,873534,1653,DF
8,0,0.0,41,6,40.0,78,53,131,77.06,11,45.83,13,18,0,0,0,0,33,0,0,1,1,13,18,0,0,12,4,53,0,0,0.08,0.02,11,0,0.0,0,0,0,10,10,0,0,0,,47,54.02,0,0,0,39,4,0,0,7,715,1,,0,0,0,0,0.0,0,0,0,0,111,3,0,6.64,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,4,23.53,0,22,14,63.64,0,13,17,23,58,52.25,15,128,65,170,119.5,1,0,397,21,1,0,Jacques Ekomié,Angers,1170532,1684,DF
6,3,42.86,98,3,60.0,167,123,287,83.67,25,29.41,60,26,1,1,0,0,59,2,7,9,0,9,26,0,0,38,10,167,0,0,1.16,5.48,27,0,14.81,0,4,5,26,24,2,4,0,,65,37.79,2,0,1,56,3,11,1,20,1646,11,,0,0,1,0,0.0,0,0,0,0,201,12,0,6.64,0,1,0,0,0,0,0,0,411.5,0.0,0,26,1,9,9,20,36.36,0,20,13,65.0,11,8,55,7,90,35.02,5,214,136,343,172.6,27,0,655,25,6,0,Oumar Diakité,Stade de Reims,1188191,1682,FW
4,0,0.0,119,6,75.0,171,55,226,75.59,38,48.72,40,21,1,0,0,0,36,1,14,8,0,6,21,0,1,47,6,142,0,0,0.89,8.61,30,0,12.77,0,6,7,18,16,2,5,1,,32,23.88,0,0,1,73,5,20,4,16,1464,24,,0,0,0,0,0.0,0,0,0,0,210,11,0,6.64,1,2,0,0,0,0,0,0,244.0,0.0,0,42,5,21,18,14,36.84,0,5,4,80.0,20,10,38,1,70,33.02,8,233,67,299,139.4,47,0,569,13,3,0,M'bala Nzola,RC Lens,788061,1648,FW
10,5,21.74,51,5,31.25,109,103,207,76.95,18,54.55,15,16,0,0,0,0,39,2,2,0,1,35,16,0,0,8,17,55,0,1,0.78,1.3,8,0,12.5,0,1,1,25,21,4,1,0,,45,52.94,0,0,0,62,12,8,1,11,1024,2,,0,0,0,0,0.0,0,0,0,0,139,2,0,6.64,0,0,0,0,0,0,0,0,1024.0,0.0,0,8,0,4,4,12,60.0,0,24,11,45.83,8,22,20,23,63,53.39,16,170,122,269,106.2,8,0,556,9,3,0,Théo Sainte-Luce,Montpellier,901152,1642,DF
1,0,0.0,29,3,100.0,46,16,62,67.39,15,55.56,12,12,0,0,0,0,5,1,3,4,0,5,11,0,0,17,0,50,0,0,0.44,2.44,14,0,13.33,0,2,2,6,5,1,2,0,,11,22.45,1,0,1,30,0,5,0,5,551,4,,0,0,0,0,0.0,0,0,0,0,79,3,0,6.64,0,1,0,0,0,0,0,0,275.5,0.0,0,13,2,6,5,1,10.0,0,2,0,0.0,5,3,10,2,26,34.21,3,74,20,92,73.0,15,0,180,8,0,0,Mohamed Kader Meite,Stade Rennais,1606642,1658,
17,1,100.0,54,35,46.05,294,812,1105,91.63,45,70.31,19,25,0,0,0,0,76,0,2,1,3,140,25,0,1,2,9,54,1,2,0.39,0.81,24,0,14.29,0,1,1,54,50,4,1,0,,45,56.25,1,0,0,101,39,4,0,22,2017,0,,1,0,0,3,0.0,0,0,0,0,115,0,0,6.64,1,0,0,0,0,0,0,0,2017.0,0.0,0,6,1,4,2,6,75.0,0,26,13,50.0,4,39,8,1,90,62.5,76,351,856,1206,165.9,7,0,1515,13,3,0,Dylan Batubinsika,Saint-Étienne,352912,1678,DF
11,1,50.0,43,21,43.75,132,288,419,88.03,14,48.28,15,14,0,0,0,0,29,1,1,0,1,46,14,0,0,3,2,30,0,0,0.1,0.1,10,0,0.0,15,0,0,25,23,2,0,0,,24,61.54,0,0,0,57,10,2,0,10,946,1,,0,0,0,0,0.0,0,0,0,0,73,0,0,6.64,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,5,100.0,0,14,8,57.14,2,25,5,2,38,55.88,48,164,314,476,92.9,1,0,607,5,3,0,Yael Mouanga,Montpellier,1170536,1642,DF
3,1,20.0,30,0,0.0,51,29,79,80.61,10,29.41,24,18,0,0,0,0,5,0,2,3,0,3,17,0,0,10,2,55,0,0,0.17,3.09,9,0,21.43,0,3,3,10,9,1,3,0,,18,36.73,0,0,0,19,0,1,0,5,549,4,,0,0,1,0,100.0,0,1,0,1,56,1,0,6.64,0,3,0,0,0,0,0,0,183.0,0.0,2,11,3,4,7,2,15.38,0,4,1,25.0,1,6,13,5,28,33.73,1,70,33,98,112.8,14,0,182,13,2,0,Ahmadou Bamba Dieng,Angers,1102503,1684,FW
0,0,0.0,41,2,50.0,67,60,127,70.17,19,42.22,26,25,1,0,0,0,21,1,2,8,0,3,20,0,0,15,6,74,0,0,0.53,1.93,18,0,5.26,0,1,2,18,16,2,1,0,,36,42.86,0,0,0,54,3,5,0,7,782,3,,0,0,0,0,0.0,0,0,0,0,117,2,0,6.64,0,1,0,0,0,0,0,0,782.0,0.0,0,13,6,5,6,11,44.0,0,9,6,66.67,5,1,25,3,55,42.64,4,113,71,181,132.7,19,1,344,16,2,0,Sékou Mara,RC Strasbourg,1047484,1659,FW
5,1,50.0,47,5,50.0,86,44,129,69.35,27,42.19,37,24,1,0,0,0,32,1,10,9,0,6,24,0,0,17,0,80,1,1,0.38,5.73,15,0,10.0,0,3,4,19,17,2,3,0,,42,49.41,0,0,1,57,2,9,0,8,947,9,,0,0,1,0,100.0,0,1,0,1,124,4,0,6.63,0,3,0,0,0,0,0,0,315.67,0.0,0,24,6,10,11,6,35.29,0,7,3,42.86,9,8,17,2,69,46.31,10,133,55,186,159.2,30,0,361,30,0,0,Ibrahima Niane,Angers,880775,1684,FW
4,0,0.0,5,5,33.33,14,71,85,85.0,5,55.56,4,3,0,0,0,0,9,0,0,0,0,13,3,0,0,0,4,9,0,0,0.03,,2,0,0.0,1,0,0,7,6,1,0,0,,7,58.33,0,0,0,15,4,0,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,17,0,0,6.63,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6,4,66.67,0,6,0,0,12,57.14,15,25,75,100,19.9,0,0,130,1,0,0,Cédric Hountondji,Angers,342911,1684,DF
0,1,20.0,10,1,33.33,15,5,19,73.08,0,0.0,1,6,0,0,0,0,9,1,0,0,0,0,6,0,0,1,1,6,0,0,0.27,,2,0,0.0,0,0,0,8,7,1,0,0,,5,50.0,0,0,0,7,0,3,0,0,96,0,,0,0,0,0,0.0,0,0,0,0,15,1,0,6.63,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5,5,100.0,3,1,2,5,5,45.45,3,25,6,26,39.8,0,0,44,0,0,0,Samuel Grandsir,Le Havre,839112,1662,FW
2,2,50.0,96,3,27.27,193,142,333,85.17,9,33.33,18,22,1,0,0,0,59,2,1,2,0,25,22,0,0,13,13,76,0,1,1.05,1.09,20,0,0.0,0,0,1,27,24,3,0,0,,38,39.58,0,0,0,58,5,10,0,13,1042,3,,0,0,0,0,0.0,0,0,0,0,121,8,0,6.63,0,0,0,0,0,0,0,0,0.0,0.0,0,8,2,6,2,11,45.83,0,20,12,60.0,10,7,24,4,47,38.21,11,241,154,391,145.8,10,0,593,7,2,0,Aimen Moueffek,Saint-Étienne,990227,1678,MF
3,2,13.33,36,5,83.33,63,27,88,78.57,9,40.91,13,15,0,0,0,0,26,0,3,4,0,4,15,0,0,10,3,49,0,0,0.34,1.89,11,0,0.0,0,0,0,12,11,1,0,0,,41,53.25,0,0,0,24,3,4,0,7,650,2,,0,0,0,0,0.0,0,0,0,0,84,5,0,6.63,0,0,0,0,0,0,0,0,0.0,0.0,0,12,3,6,5,11,45.83,0,14,7,50.0,4,4,24,15,50,50.51,6,93,34,112,99.4,15,0,260,16,1,0,Emmanuel Sabbi,Le Havre,880765,1662,MF
1,0,0.0,6,1,50.0,22,35,57,89.06,3,50.0,3,4,0,0,0,0,2,0,0,0,0,5,4,0,0,0,1,6,0,0,0.01,,1,0,0.0,1,0,0,3,2,1,0,0,,5,62.5,0,0,0,7,3,0,0,2,131,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,6.63,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,4,3,75.0,0,3,2,0,8,57.14,2,25,39,64,26.5,0,0,88,0,1,0,Luiz Felipe,Olympique de Marseille,850035,1641,DF
11,1,6.25,74,14,50.0,186,207,392,83.4,7,31.82,15,29,1,0,0,0,74,2,2,1,2,39,29,0,0,14,31,97,0,1,0.54,0.74,28,0,11.11,0,1,2,26,25,1,1,0,,68,45.33,0,0,0,78,21,5,0,16,1525,2,,0,0,0,0,0.0,0,0,0,0,153,4,0,6.62,0,1,0,0,0,0,0,0,1525.0,0.0,0,7,2,3,5,2,14.29,0,53,27,50.94,5,21,14,16,75,43.6,28,243,243,470,192.1,9,0,747,15,4,0,Yassin Belkhdim,Angers,1195241,1684,MF
3,4,23.53,57,2,50.0,100,35,131,82.91,5,55.56,4,9,0,0,0,0,20,1,1,4,0,2,9,0,0,13,4,38,0,0,0.46,1.32,2,0,0.0,0,0,0,13,12,1,0,0,,29,46.03,0,0,0,27,4,3,0,4,444,0,,0,0,0,0,0.0,0,0,0,0,76,4,0,6.62,0,0,0,0,0,0,0,0,0.0,0.0,0,7,4,6,1,10,40.0,0,13,6,46.15,3,8,25,17,34,47.22,4,137,38,158,59.6,11,0,274,6,0,0,Nicolas Pays,Montpellier,1622129,1642,MF
8,0,0.0,5,23,32.86,13,56,69,58.97,0,0.0,0,6,0,0,0,0,31,0,0,0,1,5,6,0,0,0,0,0,0,0,0.0,,0,0,0.0,35,0,0,7,6,1,0,0,0.16,0,0.0,0,5,0,48,0,0,0,5,497,0,,0,0,0,0,0.0,0,0,0,0,48,0,2,6.62,0,0,1,6,3,9,0,1,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,13,0,0,0,0.0,70,49,68,117,39.7,0,0,152,0,0,0,Kjetil Haug,Toulouse,792318,1681,GK
0,2,28.57,24,0,0.0,44,9,51,75.0,1,9.09,10,8,0,0,0,0,9,0,2,0,0,0,8,0,0,6,4,43,1,0,0.37,0.68,14,0,16.67,0,1,1,6,6,0,1,0,,21,38.89,0,0,0,17,1,3,0,1,299,2,,0,0,0,0,0.0,0,0,0,0,53,0,0,6.61,0,1,0,0,0,0,0,0,299.0,0.0,0,5,1,2,4,9,47.37,0,7,6,85.71,3,2,19,7,22,33.85,4,58,17,68,52.9,6,0,150,5,1,0,Jeremy Agbonifo,RC Lens,1403575,1648,FW
0,0,0.0,9,0,0.0,18,9,27,69.23,3,42.86,4,13,0,0,0,0,10,0,1,3,0,2,10,0,0,4,1,16,0,0,0.05,0.64,6,0,0.0,0,0,0,2,2,0,0,0,,11,47.83,0,0,1,12,0,1,0,1,198,2,,0,0,0,0,0.0,0,0,0,0,29,3,0,6.61,0,0,0,0,0,0,0,0,0.0,0.0,0,4,2,1,2,6,75.0,0,3,2,66.67,1,1,8,2,14,46.67,0,29,12,39,66.1,6,0,82,2,0,0,Jeremy Sebas,RC Strasbourg,1498433,1659,MF
5,3,15.79,45,1,20.0,75,32,104,83.87,1,14.29,6,13,0,0,0,0,24,1,1,6,0,2,13,0,0,6,8,35,0,0,0.48,1.0,4,0,0.0,0,0,0,15,13,2,0,0,,26,47.27,0,0,1,20,2,9,0,4,523,0,,0,0,0,0,0.0,0,0,0,0,77,4,0,6.61,0,0,0,0,0,0,0,0,0.0,0.0,0,7,4,3,2,9,42.86,0,7,5,71.43,9,7,21,19,27,43.55,5,104,39,124,85.9,11,0,241,10,0,0,Benjamin Old,Saint-Étienne,1122425,1678,MF
12,0,0.0,33,10,26.32,88,347,435,86.83,19,63.33,11,16,0,0,0,0,42,0,1,0,2,59,15,0,0,3,6,39,0,1,0.35,0.24,16,0,0.0,18,0,0,31,29,2,0,0,,26,48.15,0,0,0,66,14,2,0,11,1015,0,,0,0,0,0,0.0,0,0,0,0,83,0,0,6.61,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,3,42.86,0,17,11,64.71,2,29,7,0,45,53.57,38,132,369,501,99.1,2,0,665,6,2,0,Yunis Abdelhamid,Saint-Étienne,178721,1678,DF
6,5,14.71,114,6,46.15,202,158,355,80.14,11,30.56,25,28,3,0,0,0,88,4,5,12,0,15,28,0,0,32,23,128,0,0,1.68,4.05,18,0,2.86,0,1,4,28,25,3,1,0,,58,36.02,0,0,1,88,12,15,0,23,1766,10,,0,0,0,0,0.0,0,0,0,1,223,11,0,6.6,0,1,0,0,0,0,0,0,1766.0,0.0,0,30,5,13,10,15,31.25,0,19,11,57.89,15,12,48,34,69,35.03,13,294,183,443,184.9,35,0,756,25,3,0,Jim Allevinah,Angers,988632,1684,MF
21,10,27.78,87,23,57.5,188,185,363,80.13,22,51.16,21,19,0,0,0,0,52,0,2,2,0,32,18,0,0,8,14,59,0,1,0.73,1.84,13,0,9.09,0,1,1,26,21,5,1,0,,41,51.9,1,0,0,90,10,7,0,15,1143,3,,0,0,0,0,0.0,0,0,0,0,159,1,0,6.6,0,0,0,0,0,0,0,0,1143.0,0.0,0,8,3,7,2,9,60.0,0,26,10,38.46,7,41,15,36,63,51.64,40,279,210,453,118.8,11,0,728,6,2,0,Issiaga Sylla,Montpellier,291695,1642,DF
0,0,0.0,0,0,0.0,2,0,2,100.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,8,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,2,6.6,0,0,3,0,0,0,Edhy Zuliani,Toulouse,1444641,1681,MF
0,0,0.0,0,0,0.0,0,6,6,100.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,13,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,6,6,6.6,0,0,7,0,0,0,Warmed Omari,Olympique Lyonnais,999030,1649,DF
2,0,0.0,0,0,0.0,0,14,14,82.35,0,0.0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,4,0,0,0,0,0,0,0,,0,0.0,0,0,0,3,0,0,0,0,45,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.6,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,3,0,0,0,0.0,3,3,14,17,6.6,0,0,19,0,0,0,Gauthier Gallon,Stade Rennais,340561,1658,GK
0,1,25.0,1,0,0.0,2,0,1,50.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.06,,0,0,0.0,0,0,0,1,1,0,0,0,,1,50.0,0,0,0,1,0,1,0,0,12,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,0,0,0.0,1,0,2,4,1,33.33,0,6,0,2,6.6,0,0,8,0,0,0,Ben Viadere,Auxerre,1897490,1646,FW
0,0,0.0,2,0,0.0,3,2,5,62.5,0,0.0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0.0,,1,0,0.0,0,0,0,0,0,0,0,0,,3,60.0,0,0,0,3,0,0,0,0,24,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,0,1,1,0,3,50.0,0,5,3,8,6.6,0,0,15,1,0,0,Rayan Fofana,RC Lens,1545376,1648,MF
0,0,0.0,0,0,0.0,0,2,2,100.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,10,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,100.0,0,0,2,2,6.6,0,0,6,0,0,0,Serigne Diop,Stade Brestois,1922996,1715,FW
3,0,0.0,4,3,100.0,8,8,16,84.21,0,0.0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0.01,,0,0,0.0,0,0,0,1,1,0,0,0,,0,0.0,0,0,0,3,0,0,0,0,9,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0.0,3,9,10,19,6.6,0,0,22,0,0,0,Mohamed Bamba,Stade de Reims,1537180,1682,MF
0,1,50.0,1,0,0.0,3,7,9,81.82,0,0.0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,6,0,0,0.06,,4,0,0.0,0,0,0,0,0,0,0,0,,4,40.0,0,0,0,2,0,0,0,0,48,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,0,1,0,2,4,40.0,0,5,8,11,13.2,0,0,29,1,0,0,Théo Pellenard,Auxerre,369546,1646,DF
10,1,6.67,67,15,38.46,156,156,311,73.7,16,72.73,6,11,0,0,0,0,35,0,0,2,0,16,11,0,0,5,6,37,0,0,0.43,0.26,15,0,0.0,0,0,0,18,16,2,0,0,,36,53.73,0,0,0,111,7,6,0,8,792,0,,0,0,0,2,0.0,0,0,0,0,162,3,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,1,0,8,3,3,7,53.85,0,24,17,70.83,6,33,13,15,52,58.43,39,241,196,422,72.6,8,0,641,6,2,0,Jordan Amavi,Stade Brestois,342915,1715,DF
4,1,20.0,36,6,31.58,85,80,164,76.28,12,46.15,14,13,0,0,0,0,31,0,0,6,0,7,13,0,0,9,12,58,0,0,0.25,0.16,14,0,0.0,0,0,0,10,10,0,0,0,,41,48.24,0,0,0,51,6,1,0,5,543,0,,0,0,0,0,0.0,0,0,0,0,83,1,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,1,1,6,35.29,0,24,15,62.5,1,13,17,5,53,47.75,19,128,92,215,85.8,8,0,341,13,0,0,John Patrick,Stade de Reims,1100831,1682,
0,0,0.0,1,0,0.0,2,1,3,75.0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.08,1,0,0.0,0,0,0,0,0,0,0,0,,3,100.0,0,0,0,1,0,0,0,0,13,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,100.0,0,1,0,0.0,0,0,1,1,3,75.0,0,4,1,4,6.6,1,0,10,1,0,0,Mamadou Coulibaly,AS Monaco,1410148,1653,MF
0,0,0.0,1,0,0.0,3,0,3,75.0,0,0.0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.06,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,9,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0,0.0,0,4,1,4,6.6,1,0,7,0,0,0,Lanroy Machine,Angers,2142283,1684,MF
0,0,0.0,3,0,0.0,3,0,3,50.0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0.0,0.05,0,0,0.0,0,0,0,0,0,0,0,0,,1,50.0,0,0,0,3,0,0,0,0,31,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,1,1,100.0,0,0,0,1,1,33.33,0,7,0,6,13.2,1,0,10,0,0,0,Axel Camblan,Stade Brestois,1135605,1715,FW
3,2,14.29,78,2,11.76,159,136,293,86.18,4,36.36,7,19,2,0,0,0,29,1,1,2,0,12,19,0,1,4,8,30,0,0,0.74,0.6,9,0,16.67,0,1,3,14,13,1,1,0,,23,50.0,0,0,0,47,4,8,0,5,687,0,,1,0,0,0,0.0,0,0,0,0,80,0,0,6.59,1,1,0,0,0,0,0,0,687.0,0.0,0,5,1,3,1,1,33.33,0,13,9,69.23,8,9,3,14,27,47.37,17,202,152,340,125.3,6,0,475,9,1,0,Pol Lirola,Olympique de Marseille,844480,1641,DF
5,1,14.29,36,6,46.15,86,67,152,85.39,3,27.27,8,19,0,0,0,0,14,0,1,2,0,7,18,0,0,2,2,18,0,0,0.19,0.22,5,0,0.0,0,0,0,5,5,0,0,0,,9,47.37,0,0,0,26,3,3,0,1,309,0,,0,0,0,0,0.0,0,0,0,0,38,1,0,6.59,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,2,2,3,75.0,0,4,4,100.0,3,12,4,7,12,40.0,13,113,72,178,118.7,6,0,221,2,2,0,Miha Zajc,Toulouse,139256,1681,MF
2,2,33.33,34,2,28.57,55,54,107,82.95,2,28.57,5,9,0,0,0,0,14,0,0,1,0,10,9,0,0,4,4,17,0,1,0.15,0.12,3,0,0.0,0,0,0,3,3,0,0,0,,11,47.83,0,0,0,22,2,2,0,2,280,1,,0,0,0,0,0.0,0,0,0,0,39,0,0,6.59,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,1,1,33.33,0,6,4,66.67,2,6,3,6,13,43.33,7,73,62,129,59.3,3,0,197,4,0,0,Fredrik Oppegård,Auxerre,1005648,1646,MF
