,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
156,Joel Grodowski,de GER,FW,Preußen Münster,26,1997,15,10,877,9.7,1,2,3,1,0,0,1,0,0.10,0.21,0.31,0.10,0.31,Matches,ee517b5d
157,Fabio Gruber,pe PER,DF,Nürnberg,21,2002,9,7,668,7.4,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,40447423
158,Max Grüger,de GER,MF,Schalke 04,19,2005,23,17,1403,15.6,1,0,1,1,0,0,6,1,0.06,0.00,0.06,0.06,0.06,Matches,1cb8b144
159,Lasse Günther,de GER,DF,Karlsruher,21,2003,20,12,955,10.6,1,2,3,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,Matches,00672803
160,Jan Gyamerah,gh GHA,MFDF,Kaiserslautern,29,1995,23,13,1183,13.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,0faca7a5
161,Giovanni Haag,fr FRA,MF,Düsseldorf,24,2000,24,17,1559,17.3,2,0,2,2,0,0,8,1,0.12,0.00,0.12,0.12,0.12,Matches,2160a930
162,Mikas Haas,de GER,MF,Kaiserslautern,18,2005,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,00924fb6
163,Dennis Hadžikadunić,ba BIH,DF,Hamburger SV,26,1998,25,24,2018,22.4,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,82cfae2a
164,Marcel Halstenberg,de GER,DF,Hannover 96,32,1991,28,28,2499,27.8,3,2,5,1,2,2,5,0,0.11,0.07,0.18,0.04,0.11,Matches,8ff2354e
165,Ilyes Hamache,fr FRA,MF,Schalke 04,21,2003,11,2,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c6a32d8a
166,Tim Handwerker,de GER,MFDF,J. Regensburg,26,1998,15,11,993,11.0,0,2,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,33a81b3d
167,Mohamed El Hankouri,ma MAR,MF,Magdeburg,27,1997,22,21,1777,19.7,6,5,11,5,1,2,4,0,0.30,0.25,0.56,0.25,0.51,Matches,d3a7f047
168,Mattes Hansen,de GER,MF,Paderborn 07,20,2004,15,5,574,6.4,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,ebabe169
169,Daniel Hanslik,de GER,FWMF,Kaiserslautern,27,1996,31,26,2230,24.8,8,9,17,7,1,1,5,0,0.32,0.36,0.69,0.28,0.65,Matches,0e3a8469
170,Daniel Heber,de GER,DF,Magdeburg,30,1994,30,29,2513,27.9,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,242027ec
171,Justin Heekeren,de GER,GK,Schalke 04,23,2000,29,28,2566,28.5,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,309ff595
172,Silvan Hefti,ch SUI,DFMF,Hamburger SV,26,1997,19,11,1003,11.1,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches,f8342731
173,Bryan Hein,de GER,MFDF,J. Regensburg,22,2001,28,23,2062,22.9,0,3,3,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13,Matches,795d0568
174,Dominique Heintz,de GER,DF,Köln,30,1993,28,22,1909,21.2,0,2,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,699fb8db
175,Jorrit Hendrix,nl NED,MF,Preußen Münster,29,1995,32,32,2652,29.5,4,1,5,4,0,0,7,0,0.14,0.03,0.17,0.14,0.17,Matches,28eea0fc
176,Philipp Hercher,de GER,MF,Magdeburg,28,1996,27,16,1577,17.5,7,0,7,7,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches,7f55cad3
177,David Herold,de GER,DFMF,Karlsruher,21,2003,33,21,2043,22.7,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,4e1ba0ae
178,Luca Herrmann,de GER,MF,Paderborn 07,25,1999,19,2,439,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f0eeb94b
179,Daniel Heuer Fernandes,pt POR,GK,Hamburger SV,31,1992,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c1f8f71
180,Jannis Heuer,de GER,DF,Kaiserslautern,25,1999,26,18,1727,19.2,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,9c58efd4
181,Robin Heußer,de GER,MF,Karlsruher,26,1998,28,5,722,8.0,1,0,1,1,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,b99ba43f
182,Moritz Heyer,de GER,DF,Hamburger SV,29,1995,4,1,144,1.6,1,0,1,1,0,0,1,0,0.62,0.00,0.62,0.62,0.62,Matches,20395826
183,Moritz Heyer,de GER,MFDF,Düsseldorf,29,1995,15,15,1288,14.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,20395826
184,Felix Higl,de GER,FW,Ulm,27,1997,29,18,1612,17.9,5,2,7,3,2,2,6,0,0.28,0.11,0.39,0.17,0.28,Matches,eea8b44a
185,André Hoffmann,de GER,DF,Düsseldorf,31,1993,29,25,2157,24.0,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,34b306a1
186,Ron-Thorben Hoffmann,de GER,GK,BTSV,25,1999,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f72f1743
187,Ron-Thorben Hoffmann,de GER,GK,Schalke 04,25,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f72f1743
188,Marcel Hoffmeier,de GER,DF,Paderborn 07,25,1999,21,16,1428,15.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,7d3a9f98
189,Jannik Hofmann,de GER,DF,Nürnberg,22,2002,4,2,179,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,258f37b0
190,Fraser Hornby,sct SCO,FWMF,Darmstadt 98,24,1999,28,25,1920,21.3,12,2,14,9,3,3,6,1,0.56,0.09,0.66,0.42,0.52,Matches,29aee77c
191,Andi Hoti,xk KVX,DF,Magdeburg,21,2003,5,1,241,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,da1cab65
192,Eric Hottmann,de GER,FW,J. Regensburg,24,2000,26,16,1492,16.6,3,2,5,3,0,0,1,0,0.18,0.12,0.30,0.18,0.30,Matches,80d5528c
193,Branimir Hrgota,se SWE,MFFW,Greuther Fürth,31,1993,33,33,2930,32.6,6,3,9,6,0,0,5,0,0.18,0.09,0.28,0.18,0.28,Matches,710fbdd1
194,Timo Hübers,de GER,DF,Köln,28,1996,29,29,2543,28.3,3,0,3,3,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches,94302c52
195,Jean Hugonet,fr FRA,DF,Magdeburg,24,1999,32,32,2855,31.7,3,3,6,3,0,0,8,0,0.09,0.09,0.19,0.09,0.19,Matches,3997fa12
196,Andrin Hunziker,ch SUI,FW,Karlsruher,21,2003,16,0,206,2.3,2,1,3,2,0,0,3,0,0.87,0.44,1.31,0.87,1.31,Matches,01832edd
197,Denis Huseinbasic,ba BIH,MF,Köln,23,2001,31,25,2315,25.7,3,1,4,3,0,0,3,0,0.12,0.04,0.16,0.12,0.16,Matches,b116c6e3
198,Elias Huth,de GER,FWMF,J. Regensburg,27,1997,19,4,436,4.8,1,1,2,1,0,0,2,0,0.21,0.21,0.41,0.21,0.41,Matches,68e1abfd
199,Luka Hyryläinen,fi FIN,MF,Ulm,19,2004,28,16,1614,17.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,a6a93b51
200,Lee Hyunju,kr KOR,MF,Hannover 96,21,2003,24,19,1432,15.9,3,1,4,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,Matches,786102e2
201,Emil Højlund,dk DEN,FW,Schalke 04,19,2005,10,2,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,584602b1
202,Othmane El Idrissi,ma MAR,FW,Darmstadt 98,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,96a6ac4f
