,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,Tony Abad,es ESP,DFMF,Huesca,27,1996,39,14,1787,19.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,8fa6026e
2,Haitam Abaida,ma MAR,FW,Málaga,22,2002,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,95ca716a
3,Amir Abedzadeh,ir IRN,GK,Castellón,31,1993,3,3,263,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,375d09c9
4,Álvaro Aceves,es ESP,GK,Eldense,21,2003,2,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be6faae0
5,Adilson,pt POR,FWMF,Córdoba,27,1997,22,16,1377,15.3,3,2,5,3,0,0,1,0,0.20,0.13,0.33,0.20,0.33,Matches,58e85e92
6,David Affengruber,at AUT,DF,Elche,23,2001,40,35,3203,35.6,0,2,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,4b00cd47
7,Martin Agirregabiria,es ESP,DF,Cartagena,28,1996,29,26,2286,25.4,1,1,2,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,Matches,355c883a
8,Marc Aguado,es ESP,MF,Elche,24,2000,13,6,538,6.0,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,5a705641
9,Marc Aguado,es ESP,MF,Zaragoza,24,2000,17,15,1025,11.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5a705641
10,Lalo Aguilar,es ESP,DF,Albacete,22,2002,33,31,2683,29.8,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,Matches,dfbd5cb9
11,Lucas Ahijado,es ESP,DF,Oviedo,29,1995,16,8,781,8.7,1,2,3,1,0,0,3,0,0.12,0.23,0.35,0.12,0.35,Matches,7244b474
12,Ager Aketxe,es ESP,MFFW,Zaragoza,30,1993,36,22,1884,20.9,2,3,5,2,0,1,4,0,0.10,0.14,0.24,0.10,0.24,Matches,c5eaff5c
13,Tomás Alarcón,cl CHI,DFMF,Cádiz,25,1999,3,0,85,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,99ea2ddd
14,Albarrán,es ESP,DF,Córdoba,30,1994,36,33,2953,32.8,4,2,6,4,0,0,11,0,0.12,0.06,0.18,0.12,0.18,Matches,fdaaeda4
15,Raúl Alcaina,es ESP,MF,Dep. La Coruña,24,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b88fa9c6
16,Pedro Alcalá,es ESP,DF,Cartagena,35,1989,30,29,2614,29.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ba71d071
17,Rubén Alcaraz,es ESP,MF,Cádiz,33,1991,29,25,2122,23.6,3,1,4,1,2,3,10,0,0.13,0.04,0.17,0.04,0.08,Matches,036bba5f
18,Aldasoro,es ESP,MF,Racing Sant,25,1999,39,36,2885,32.1,2,3,5,2,0,0,11,0,0.06,0.09,0.16,0.06,0.16,Matches,4405a57e
19,Iker Alday,es ESP,DF,Eibar,21,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13fef0ed
20,Iván Alejo,es ESP,MFDF,Cádiz,29,1995,18,9,848,9.4,0,2,2,0,0,0,5,0,0.00,0.21,0.21,0.00,0.21,Matches,3d7e48ce
21,Alexandre Alemão,br BRA,FW,Oviedo,26,1998,40,35,2971,33.0,14,4,18,14,0,0,3,0,0.42,0.12,0.55,0.42,0.55,Matches,3ed2a79b
22,Alejandro Alfaro,es ESP,MF,Dep. La Coruña,22,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b907d169
23,Ángel Algobia,es ESP,MF,Levante,25,1999,23,8,799,8.9,2,1,3,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,Matches,acc1aefa
24,Julio Alonso,es ESP,MFDF,Mirandés,25,1998,31,25,2099,23.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,8fcea8a1
25,Agustín Álvarez,uy URU,FWMF,Elche,23,2001,37,27,2333,25.9,8,2,10,8,0,1,7,0,0.31,0.08,0.39,0.31,0.39,Matches,ab472696
26,Carlos Álvarez,es ESP,MFFW,Levante,20,2003,42,39,3386,37.6,7,11,18,7,0,0,4,0,0.19,0.29,0.48,0.19,0.48,Matches,56bcaaa0
27,César Álvarez,es ESP,DF,Tenerife,21,2003,12,6,722,8.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,4dc07b51
28,Ismael Álvarez,es ESP,FW,Cádiz,16,2007,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b415e88e
29,Sergio Álvarez,es ESP,MF,Eibar,32,1992,38,28,2790,31.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,88d91621
30,Rubén Alves,es ESP,DF,Tenerife,29,1994,9,7,599,6.7,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,8a704594
31,Rubén Alves,es ESP,DF,Córdoba,29,1994,10,9,725,8.1,2,0,2,2,0,0,5,0,0.25,0.00,0.25,0.25,0.25,Matches,8a704594
32,Jair Amador,gq EQG,DF,Zaragoza,34,1989,23,18,1653,18.4,2,2,4,2,0,0,5,0,0.11,0.11,0.22,0.11,0.22,Matches,82b27ccb
33,Andy,es ESP,MF,Cartagena,34,1990,36,23,2214,24.6,4,1,5,1,3,3,4,0,0.16,0.04,0.20,0.04,0.08,Matches,bdc7dbb0
34,José Ángel,es ESP,DF,Sporting Gijón,34,1989,25,16,1359,15.1,1,2,3,1,0,0,8,0,0.07,0.13,0.20,0.07,0.20,Matches,3024e383
35,José Ángel,es ESP,MF,Dep. La Coruña,32,1992,28,23,1954,21.7,0,5,5,0,0,0,5,0,0.00,0.23,0.23,0.00,0.23,Matches,c19131c6
36,Miguel Ángel Rubio,es ESP,DF,Granada,26,1998,30,29,2610,29.0,3,1,4,3,0,0,7,0,0.10,0.03,0.14,0.10,0.14,Matches,56cafd0a
37,Hugo Anglada,es ESP,DF,Huesca,20,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc3a680d
38,Josep Antoni Gayá,es ESP,DF,Tenerife,24,2000,12,10,936,10.4,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,4a5f2032
39,José Antonio,es ESP,MF,Cádiz,20,2004,22,10,836,9.3,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,62a583ee
40,José Antonio Ríos,es ESP,DF,Cartagena,34,1990,17,11,1071,11.9,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,7f72a644
41,Juan Antonio Ros,es ESP,DF,Albacete,28,1996,16,12,1050,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,44415755
42,Kévin Appin,mq MTQ,MF,Burgos,26,1998,7,6,513,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8fae705a
43,Aritz Arambarri,es ESP,DF,Eibar,26,1998,32,27,2413,26.8,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,f28876e5
44,Arana,es ESP,FW,Racing Sant,24,2000,38,27,2272,25.2,13,0,13,13,0,0,6,0,0.51,0.00,0.51,0.51,0.51,Matches,94021206
45,Anaitz Arbilla,es ESP,DF,Eibar,37,1987,26,26,2324,25.8,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches,850c0a0d
46,Adu Ares,es ESP,MFDF,Zaragoza,22,2001,30,18,1468,16.3,2,1,3,2,0,0,9,0,0.12,0.06,0.18,0.12,0.18,Matches,a461f098
47,Jeremy Arévalo,ec ECU,MF,Racing Sant,19,2005,7,1,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,70676088
48,Ayman Arguigue,ma MAR,FW,Huesca,19,2005,8,0,89,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4adbda62
49,Kervin Arriaga,hn HON,MFDF,Zaragoza,26,1998,17,15,1314,14.6,1,0,1,1,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,4f8a9f70
50,Sergio Arribas,es ESP,MF,Almería,22,2001,41,30,2586,28.7,8,3,11,8,0,0,3,1,0.28,0.10,0.38,0.28,0.38,Matches,1e465e70
51,Hodei Arrillaga,,DF,Eibar,,,31,17,1576,17.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,352c723b
52,Anderson Arroyo,co COL,DF,Burgos,24,1999,36,30,2691,29.9,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,4bd451cb
53,Assane,sn SEN,MF,Cartagena,24,1999,16,15,1278,14.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b1298ab3
54,Miguel Atienza,es ESP,MF,Burgos,25,1999,39,37,3121,34.7,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,12eda7be
55,Douglas Aurélio,pt POR,FWMF,Castellón,25,1999,24,16,1329,14.8,3,0,3,3,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,2775c549
56,Ivan Azón,es ESP,FW,Zaragoza,21,2002,24,15,1457,16.2,7,2,9,7,0,0,2,0,0.43,0.12,0.56,0.43,0.56,Matches,9b2779f5
57,Iddrisu Baba,gh GHA,MF,Almería,28,1996,10,7,613,6.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bfd381b3
58,Édgar Badía,es ESP,GK,Tenerife,32,1992,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e4346678
59,Édgar Badía,es ESP,GK,Elche,32,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4346678
60,Léo Baptistão,br BRA,MFFW,Almería,31,1992,37,32,2438,27.1,10,5,15,10,0,0,2,0,0.37,0.18,0.55,0.37,0.55,Matches,35f6db55
61,Barbero,es ESP,FW,Dep. La Coruña,25,1998,37,19,1773,19.7,7,5,12,7,0,0,3,1,0.36,0.25,0.61,0.36,0.61,Matches,981c1863
62,Matías Barboza,es ESP,DF,Córdoba,22,2002,2,1,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,83c6fd46
63,Daniel Barcia,es ESP,DF,Dep. La Coruña,21,2003,16,16,1440,16.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,e4dae1b4
64,Keidi Bare,al ALB,MF,Zaragoza,26,1997,21,20,1650,18.3,0,2,2,0,0,1,6,0,0.00,0.11,0.11,0.00,0.11,Matches,03049c8c
65,Gabriel Bares,ch SUI,MF,Burgos,23,2000,4,2,118,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5475a510
66,Matia Barzic,hr CRO,DF,Eldense,20,2004,14,14,1253,13.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d6822279
67,Matia Barzic,hr CRO,DF,Elche,20,2004,8,5,444,4.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d6822279
68,Aboubacar Bassinga,bf BFA,FW,Mirandés,19,2005,2,1,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,22a312ec
69,Borja Bastón,es ESP,FW,Granada,31,1992,11,2,199,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c44e37b
70,Roko Baturina,hr CRO,FW,Málaga,24,2000,24,9,894,9.9,2,1,3,2,0,1,1,0,0.20,0.10,0.30,0.20,0.30,Matches,c432ba7d
71,Jon Bautista,es ESP,FW,Eibar,29,1995,37,31,2597,28.9,11,4,15,11,0,0,5,1,0.38,0.14,0.52,0.38,0.52,Matches,debc6b55
72,Samed Baždar,ba BIH,FWMF,Zaragoza,20,2004,31,20,1693,18.8,4,4,8,4,0,0,6,1,0.21,0.21,0.43,0.21,0.43,Matches,e59c9d0d
73,Bebé,cv CPV,MFFW,Racing Ferrol,34,1990,14,10,826,9.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d8712bf9
74,Axel Bejarano Fernandez,es ESP,FW,Huesca,19,2005,3,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d78c9429
75,Iker Benito,es ESP,DFMF,Mirandés,21,2002,21,16,1410,15.7,1,2,3,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,Matches,50cbc806
76,Sergio Bermejo,es ESP,MF,Zaragoza,26,1997,8,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d166c007
77,Álex Bernal,es ESP,MFFW,Eldense,33,1991,24,11,1131,12.6,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,288f8c08
78,Jesús Bernal,es ESP,MF,Sporting Gijón,27,1996,12,6,622,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,af24b94f
79,Emilio Bernard,es ESP,GK,Racing Ferrol,24,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,02f00dd1
80,Pedro Bigas,es ESP,DF,Elche,33,1990,33,29,2565,28.5,2,2,4,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,697295b1
81,Raúl Blanco,es ESP,FWMF,Racing Ferrol,23,2001,14,7,633,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f3cbe57
82,Jérémy Blasco,fr FRA,DF,Huesca,25,1999,32,29,2411,26.8,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,346feec5
83,Adam Boayar,ma MAR,FW,Elche,18,2005,3,1,87,1.0,1,0,1,1,0,0,1,0,1.03,0.00,1.03,1.03,1.03,Matches,fcc7ecb4
84,Yann Bodiger,fr FRA,MF,Tenerife,29,1995,27,24,1890,21.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,8c2c48a9
85,Rahim Bonkano,ne NIG,DF,Oviedo,22,2002,25,21,1854,20.6,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,89becc10
86,Santi Borikó,gq EQG,DF,Castellón,21,2003,4,0,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,187562b3
87,David Bosilj,si SVN,FW,Castellón,22,2002,10,1,167,1.9,1,0,1,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,Matches,ef3ff984
88,Mohamed Bouldini,ma MAR,FW,Levante,28,1995,2,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bcd0b89f
89,Mohamed Bouldini,ma MAR,FW,Dep. La Coruña,28,1995,20,6,648,7.2,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,bcd0b89f
90,Mohamed Bouzaidi Diouri,ma MAR,MF,Eldense,24,1999,12,2,291,3.2,1,0,1,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,59165b43
91,Lucas Boyé,ar ARG,FW,Granada,28,1996,33,28,2588,28.8,10,5,15,7,3,4,3,0,0.35,0.17,0.52,0.24,0.42,Matches,d49f3e6b
92,Quentin Braat,fr FRA,GK,Oviedo,27,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cdc96214
93,Brau,es ESP,DF,Granada,22,2001,26,20,1845,20.5,2,0,2,2,0,0,9,0,0.10,0.00,0.10,0.10,0.10,Matches,3e707ad4
94,Brugui,es ESP,FWMF,Levante,27,1996,37,31,2449,27.2,11,4,15,11,0,0,4,0,0.40,0.15,0.55,0.40,0.55,Matches,66d0860c
95,Aitor Buñuel,es ESP,DF,Racing Ferrol,26,1998,28,25,2173,24.1,1,0,1,1,0,0,2,1,0.04,0.00,0.04,0.04,0.04,Matches,6555c592
96,Adrián Butzke,es ESP,FW,Mirandés,25,1999,14,1,294,3.3,1,1,2,1,0,0,1,0,0.31,0.31,0.61,0.31,0.61,Matches,505dce2b
97,Erick Cabaco,uy URU,DF,Racing Ferrol,29,1995,4,1,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e7ab4179
98,Jorge Cabello,es ESP,DF,Levante,20,2004,20,15,1464,16.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,de204fbb
99,Jordy Caicedo,ec ECU,FW,Sporting Gijón,26,1997,24,7,722,8.0,2,0,2,1,1,1,6,0,0.25,0.00,0.25,0.12,0.12,Matches,7fcb27d8
100,Álex Calatrava,es ESP,MFFW,Castellón,24,2000,32,26,2227,24.7,6,11,17,6,0,0,7,0,0.24,0.44,0.69,0.24,0.69,Matches,498858d5
101,Josep Calavera,es ESP,MF,Castellón,24,1999,19,10,840,9.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,69216171
102,Calderón,es ESP,DF,Córdoba,24,2000,32,23,2207,24.5,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches,da4e70e5
103,Iván Calero,es ESP,DF,Zaragoza,29,1995,34,28,2470,27.4,0,2,2,0,0,0,10,1,0.00,0.07,0.07,0.00,0.07,Matches,6724c5a9
104,Álex Calvo,es ESP,FW,Mirandés,20,2004,13,0,183,2.0,1,0,1,1,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches,b716f6a1
105,Dani Calvo,es ESP,DF,Oviedo,30,1994,41,41,3668,40.8,2,3,5,2,0,0,9,0,0.05,0.07,0.12,0.05,0.12,Matches,dd672e1f
106,Ousmane Camara,gn GUI,FW,Castellón,22,2001,16,12,1042,11.6,3,0,3,3,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,5a6b06cd
107,Sulei Camara,gm GAM,MF,Racing Sant,22,2001,21,2,449,5.0,1,1,2,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches,138957de
108,Víctor Camarasa,es ESP,MF,Eldense,30,1994,27,11,1032,11.5,0,4,4,0,0,0,2,0,0.00,0.35,0.35,0.00,0.35,Matches,b2d03887
