,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
375,Hristiyan Petrov,bg BUL,DF,Heerenveen,22,2002,6,4,359,4.0,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,0e9c4d5d
376,Oscar Pettersson,se SWE,MF,Go Ahead Eagles,24,2000,7,1,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb54b01f
377,Ivo Pinto,pt POR,DFMF,Fortuna Sittard,34,1990,31,29,2507,27.9,0,3,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,8d82551b
378,Miodrag Pivas,rs SRB,MF,Willem II,19,2005,5,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d50ec076
379,Luca Plogmann,de GER,GK,Go Ahead Eagles,24,2000,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,206c37d3
380,Jan Plug,nl NED,DF,Feyenoord,19,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9d316080
381,Suf Podgoreanu,il ISR,MF,Heracles Almelo,22,2002,32,28,2337,26.0,1,5,6,1,0,0,3,0,0.04,0.19,0.23,0.04,0.23,Matches,d697a2d0
382,Emanuel Poku,nl NED,MF,Almere City,19,2005,4,0,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,89d889bf
383,Ernest Poku,nl NED,MFFW,AZ Alkmaar,20,2004,23,17,1536,17.1,2,3,5,2,0,0,2,0,0.12,0.18,0.29,0.12,0.29,Matches,ddc31375
384,Romano Postema,nl NED,FWMF,Groningen,22,2002,29,13,1207,13.4,2,0,2,1,1,1,2,0,0.15,0.00,0.15,0.07,0.07,Matches,7a0645a4
385,Wouter Prins,nl NED,DF,Groningen,20,2004,26,19,1662,18.5,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches,888ac4a5
386,Dirk Proper,nl NED,MF,NEC Nijmegen,22,2002,26,25,2159,24.0,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,77b49e13
387,Ruben Providence,ht HAI,MF,Almere City,23,2001,22,3,525,5.8,0,2,2,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,Matches,26bab383
388,Jeffry Puriel,bq BOE,FW,Almere City,21,2002,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,83c7688b
389,Teo Quintero,ve VEN,DF,Sparta R.,25,1999,12,6,573,6.4,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,d6beca48
390,Bojan Radulovic,rs SRB,FW,Fortuna Sittard,24,1999,11,5,544,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,cbeed9e6
391,Dimitris Rallis,gr GRE,FWMF,Heerenveen,19,2005,23,12,871,9.7,2,1,3,2,0,0,1,0,0.21,0.10,0.31,0.21,0.31,Matches,b34aa902
392,Diant Ramaj,de GER,GK,Ajax,22,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b90c4a43
393,Christian Rasmussen,dk DEN,FW,Ajax,21,2003,10,1,219,2.4,1,0,1,1,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches,873ca173
394,Khaled Razak,nl NED,FW,Willem II,18,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,046fc57a
395,Givairo Read,nl NED,DF,Feyenoord,18,2006,26,22,1979,22.0,2,6,8,2,0,0,2,1,0.09,0.27,0.36,0.09,0.36,Matches,1ba6c2b3
396,Tim Receveur,nl NED,MF,Almere City,33,1991,4,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5949d375
397,Zepiqueno Redmond,nl NED,FW,Feyenoord,18,2006,4,2,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c8365ab8
398,Youri Regeer,nl NED,MF,Ajax,20,2003,4,1,114,1.3,1,1,2,1,0,0,1,0,0.79,0.79,1.58,0.79,1.58,Matches,e0782abd
399,Youri Regeer,nl NED,MF,Twente,20,2003,19,16,1342,14.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e0782abd
400,Eliano Reijnders,id IDN,DF,Zwolle,23,2000,21,11,1207,13.4,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,d32ef527
401,Boyd Reith,nl NED,DF,Sparta R.,25,1999,13,9,870,9.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,be25d642
402,Devyne Rensch,nl NED,DF,Ajax,21,2003,14,13,1113,12.4,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,c5cbbcff
403,Marco Rente,de GER,DF,Groningen,27,1997,30,30,2590,28.8,2,1,3,2,0,0,4,1,0.07,0.03,0.10,0.07,0.10,Matches,ec76c977
404,Stije Resink,nl NED,MF,Groningen,21,2003,26,25,2127,23.6,5,2,7,5,0,0,7,0,0.21,0.08,0.30,0.21,0.30,Matches,df90b7ad
405,Stije Resink,nl NED,MF,Almere City,21,2003,3,3,238,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,df90b7ad
406,Milan Robberechts,be BEL,MF,Fortuna Sittard,20,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,81e4f7ff
407,Thomas Robinet,fr FRA,MFFW,Almere City,27,1996,32,32,2704,30.0,2,2,4,2,0,0,4,0,0.07,0.07,0.13,0.07,0.13,Matches,ec1e1d42
408,Miguel Rodríguez,es ESP,MF,Utrecht,21,2003,22,15,1241,13.8,7,3,10,7,0,0,5,0,0.51,0.22,0.73,0.51,0.73,Matches,958d67bb
409,Robin Roefs,nl NED,GK,NEC Nijmegen,21,2003,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,349fa918
410,Godfried Roemeratoe,cw CUW,MF,RKC Waalwijk,24,1999,25,17,1517,16.9,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,a646b710
411,Ole Romeny,id IDN,MF,Utrecht,24,2000,13,8,726,8.1,2,0,2,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches,3e17193f
412,Bart van Rooij,nl NED,DF,NEC Nijmegen,23,2001,2,2,177,2.0,0,1,1,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches,30fb2f9c
413,Bart van Rooij,nl NED,DF,Twente,23,2001,32,32,2852,31.7,1,4,5,1,0,0,1,0,0.03,0.13,0.16,0.03,0.16,Matches,30fb2f9c
414,Kaj de Rooij,nl NED,FWMF,Zwolle,23,2000,21,0,330,3.7,2,1,3,2,0,0,3,0,0.55,0.27,0.82,0.55,0.82,Matches,f3872d26
415,Ruben Roosken,nl NED,DF,Heracles Almelo,24,2000,16,15,1222,13.6,1,2,3,1,0,0,4,0,0.07,0.15,0.22,0.07,0.22,Matches,e9dc604a
416,Loreintz Rosier,fr FRA,MFDF,Fortuna Sittard,25,1998,31,24,2148,23.9,3,1,4,3,0,0,6,0,0.13,0.04,0.17,0.13,0.17,Matches,19b28f22
417,Daan Rots,nl NED,MF,Twente,23,2001,32,27,2173,24.1,3,6,9,3,0,0,4,0,0.12,0.25,0.37,0.12,0.37,Matches,d40b01f6
418,Mats Rots,nl NED,DF,Heracles Almelo,18,2006,15,15,1317,14.6,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,Matches,de4b685b
419,Manu Royo,es ESP,DF,NAC Breda,30,1994,3,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d24f3e4
420,Daniele Rugani,it ITA,DF,Ajax,30,1994,15,7,710,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,14b8fcdf
421,Pim Saathof,nl NED,DF,Go Ahead Eagles,20,2003,1,1,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b979bc2
422,Michal Sadílek,cz CZE,MF,Twente,25,1999,21,18,1599,17.8,2,4,6,2,0,0,3,0,0.11,0.23,0.34,0.11,0.34,Matches,7c9fa389
423,Ibrahim Sadiq,gh GHA,MFFW,AZ Alkmaar,24,2000,19,12,976,10.8,6,4,10,6,0,0,1,0,0.55,0.37,0.92,0.55,0.92,Matches,9200d432
424,Danilo Al Saed,iq IRQ,MF,Heerenveen,25,1999,6,2,202,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1ea0b955
425,Ismael Saibari,ma MAR,MF,PSV,23,2001,29,20,1782,19.8,11,11,22,11,0,0,2,0,0.56,0.56,1.11,0.56,1.11,Matches,3ec9f005
426,Anass Salah-Eddine,ma MAR,DF,Twente,22,2002,18,15,1280,14.2,2,2,4,2,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches,0d274394
427,Giandro Sambo,cw CUW,FW,Heracles Almelo,17,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f9d7b2a1
428,Philippe Sandler,nl NED,DF,NEC Nijmegen,27,1997,19,19,1406,15.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,60740e70
429,Cisse Sandra,be BEL,MFFW,Willem II,20,2003,26,22,1873,20.8,4,2,6,4,0,0,1,0,0.19,0.10,0.29,0.19,0.29,Matches,2f33776f
430,Kodai Sano,jp JPN,MF,NEC Nijmegen,20,2003,25,23,1970,21.9,2,2,4,2,0,0,3,1,0.09,0.09,0.18,0.09,0.18,Matches,f2b91fdf
431,Leo Sauer,sk SVK,MFFW,NAC Breda,18,2005,31,29,2482,27.6,7,2,9,6,1,1,2,0,0.25,0.07,0.33,0.22,0.29,Matches,4c53a688
432,Yousri Sbai,nl NED,MF,NEC Nijmegen,19,2004,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12b644c8
433,Jasper Schendelaar,nl NED,GK,Zwolle,23,2000,30,30,2700,30.0,0,2,2,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,0c43c76c
434,Tristan Schenkhuizen,nl NED,MF,Fortuna Sittard,20,2004,3,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e50f5e6b
435,Sem Scheperman,nl NED,MF,Heracles Almelo,22,2002,23,17,1639,18.2,1,1,2,1,0,0,7,1,0.05,0.05,0.11,0.05,0.11,Matches,60faf301
436,Lasse Schöne,dk DEN,MF,NEC Nijmegen,38,1986,17,2,298,3.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,c3a8bcd8
437,Erik Schouten,nl NED,DF,Willem II,32,1991,18,18,1577,17.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,952d12cf
438,Jerdy Schouten,nl NED,MF,PSV,27,1997,18,15,1295,14.4,1,2,3,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches,2cfae697
439,Lewis Schouten,nl NED,DFMF,AZ Alkmaar,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2efecbd8
440,Jorg Schreuders,nl NED,MF,Groningen,19,2004,32,23,1940,21.6,5,1,6,5,0,0,2,0,0.23,0.05,0.28,0.23,0.28,Matches,fb812174
441,Ilias Sebaoui,be BEL,MF,Heerenveen,22,2001,30,22,1929,21.4,3,0,3,3,0,0,0,1,0.14,0.00,0.14,0.14,0.14,Matches,66b52562
442,Mats Seuntjens,nl NED,MF,Groningen,32,1992,13,9,664,7.4,2,2,4,1,1,1,0,0,0.27,0.27,0.54,0.14,0.41,Matches,db159803
443,Kento Shiogai,jp JPN,FW,NEC Nijmegen,19,2005,25,3,559,6.2,4,1,5,4,0,0,0,0,0.64,0.16,0.81,0.64,0.81,Matches,6bc2fef7
444,Kaj Sierhuis,nl NED,FWMF,Fortuna Sittard,26,1998,11,6,531,5.9,1,1,2,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,Matches,9c2b1f11
445,Oskar Siira Sivertsen,no NOR,MF,Go Ahead Eagles,20,2004,7,1,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d50829e9
446,Daley Sinkgraven,nl NED,MF,Fortuna Sittard,29,1995,2,1,77,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,73000a79
447,Aymen Sliti,nl NED,FW,Feyenoord,18,2006,4,0,89,1.0,1,0,1,1,0,0,0,0,1.01,0.00,1.01,1.01,1.01,Matches,0b24acbc
448,Gijs Smal,nl NED,DFMF,Feyenoord,26,1997,25,14,1351,15.0,0,2,2,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,0eb4a4f3
449,Levi Smans,nl NED,MF,Heerenveen,20,2004,33,25,2298,25.5,3,2,5,3,0,0,2,0,0.12,0.08,0.20,0.12,0.20,Matches,c4ec710e
450,Kees Smit,nl NED,MF,AZ Alkmaar,18,2006,18,9,989,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,53888a90
451,Milan Smit,nl NED,FW,Go Ahead Eagles,21,2003,22,9,837,9.3,3,3,6,3,0,0,0,0,0.32,0.32,0.65,0.32,0.65,Matches,a61ff812
452,Kamal Sowah,gh GHA,MFFW,NAC Breda,24,2000,12,10,858,9.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,74b7375f
453,Mark Spenkelink,nl NED,GK,RKC Waalwijk,27,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e69c30bb
454,Tommy St. Jago,nl NED,DF,Willem II,24,2000,33,33,2925,32.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d47df60d
455,Finn Stam,nl NED,DF,Groningen,21,2003,19,9,831,9.2,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,0be2a8c4
456,Casper Staring,nl NED,MF,NAC Breda,23,2001,15,5,628,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f4693feb
